From;To;Source
cs+class://Umbraco/Tests/Trees/BaseMediaTreeTests/MyOptimizedMediaTree;cs+class://umbraco/cms/presentation/Trees/BaseMediaTree;(not implemented)
cs+class://Umbraco/Tests/IO/FileSystemProviderManagerTests/InvalidTypedFileSystem;cs+class://Umbraco/Core/IO/FileSystemWrapper;(not implemented)
cs+class://Umbraco/Tests/IO/PhysicalFileSystemTests;cs+class://Umbraco/Tests/IO/AbstractFileSystemTests;(not implemented)
cs+class://UmbracoExamine/BaseUmbracoIndexer;cs+class://Examine/LuceneEngine/Providers/LuceneIndexer;(not implemented)
cs+class://UmbracoExamine/UmbracoMemberIndexer;cs+class://UmbracoExamine/UmbracoContentIndexer;(not implemented)
cs+class://UmbracoExamine/UmbracoContentIndexer;cs+class://UmbracoExamine/BaseUmbracoIndexer;(not implemented)
cs+class://UmbracoExamine/UmbracoExamineSearcher;cs+class://Examine/LuceneEngine/Providers/LuceneSearcher;(not implemented)
cs+class://UmbracoExamine/PDF/PDFIndexer;cs+class://UmbracoExamine/BaseUmbracoIndexer;(not implemented)
cs+class://UmbracoExamine/Azure/AzureContentIndexer;cs+class://UmbracoExamine/UmbracoContentIndexer;(not implemented)
cs+class://UmbracoExamine/Azure/AzureMemberIndexer;cs+class://UmbracoExamine/UmbracoMemberIndexer;(not implemented)
cs+class://UmbracoExamine/Azure/AzureSearcher;cs+class://UmbracoExamine/UmbracoExamineSearcher;(not implemented)
cs+class://UmbracoExamine/PDF/Azure/AzurePDFIndexer;cs+class://UmbracoExamine/PDF/PDFIndexer;(not implemented)
