Direct?;From;To;Type;Member;FromMember
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/SimulationCostElement/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Add;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Add
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Add;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Add
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Clear;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Clear
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Clear;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Clear
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Contains;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Contains
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Count;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Remove;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Remove
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Contains;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Remove
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection;cs+interface://System/Collections/Generic/ICollection[1];MethodCall;Remove;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostElements/CostElementCollection/Remove
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/ItemSpecificSimulation;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulation/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/CostUpSimulationItem/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/Discounts/DiscountSource/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;Simulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/ConfigureEntity
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;MethodCall;SimulationId;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/BaseMargins/BaseMargin/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/CostUpSimulation/SimulationScopedModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/EntityBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/EntityBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/EntityBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/EntityBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/Export/ExportFieldConfigurationItem;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/Export/ExportFieldConfigurationItem/(field initializer)
